1,702,2391,497,2129
2,702,2391,497,2129
3,702,2391,497,2129
4,702,2391,497,2129
5,702,2391,497,2129
6,702,2391,497,2129
7,702,2391,497,2129
8,702,2391,497,2129
9,702,2391,497,2129
10,702,2391,497,2129
11,702,2391,497,2129
12,702,2391,497,2129
13,702,2391,497,2129
14,702,2391,497,2129
15,702,2391,497,2129
16,702,2391,497,2129
17,702,2391,497,2129
18,702,2391,497,2129
19,702,2391,497,2129
20,702,2391,497,2129
21,702,2391,497,2129
22,702,2391,497,2129
23,702,2391,497,2129
24,702,2391,497,2129
25,702,2391,497,2129
26,702,2391,497,2129
27,702,2391,497,2129
28,702,2391,497,2129
29,702,2391,497,2129
30,702,2391,497,2129
31,702,2391,497,2129
32,702,2391,497,2129
33,702,2391,497,2129
34,702,2391,497,2129
35,702,2391,497,2129
36,702,2391,497,2129
37,702,2391,497,2129
38,702,2391,497,2129
39,623,2419,418,2129
40,623,2419,418,2129
41,623,2419,418,2129
42,623,2477,418,2187
43,623,2477,418,2187
44,623,2477,418,2187
45,614,2477,393,2187
46,614,2477,393,2187
47,575,2516,354,2226
48,575,2516,354,2226
49,575,2516,354,2226
50,575,2516,354,2226
51,575,2561,354,2271
52,575,2561,354,2271
53,575,2561,354,2271
54,575,2561,354,2271
55,575,2561,354,2271
56,575,2578,354,2288
57,575,2578,354,2288
58,575,2578,354,2288
59,575,2578,354,2288
60,575,2578,354,2288
61,575,2578,354,2288
62,575,2578,354,2288
63,575,2578,354,2288
64,575,2578,354,2288
65,575,2578,354,2288
66,575,2578,354,2288
67,575,2578,354,2288
68,575,2578,354,2288
69,575,2578,354,2288
70,575,2578,354,2288
71,575,2578,354,2288
72,575,2578,354,2288
73,575,2578,354,2288
74,575,2578,354,2288
75,575,2578,354,2288
76,575,2578,354,2288
77,575,2578,354,2288
78,575,2578,354,2288
79,575,2578,354,2288
80,575,2578,354,2288
81,575,2578,354,2288
82,575,2578,354,2288
83,629,2403,408,2113
84,629,2403,408,2113
85,629,2371,408,2081
86,629,2371,408,2081
87,629,2371,408,2081
88,629,2309,408,2019
89,629,2309,408,2019
90,629,2309,408,2019
91,629,2309,408,2019
92,629,2309,408,2019
93,629,2309,408,2019
94,629,2309,408,2019
95,629,2309,408,2019
96,629,2309,408,2019
97,629,2309,408,2019
98,629,2309,408,2019
99,629,2309,408,2019
100,629,2290,408,2000
101,629,2290,408,2000
102,629,2290,408,2000
103,629,2290,408,2000
104,629,2290,408,2000
105,629,2243,408,1953
106,629,2243,408,1953
107,629,2243,408,1953
108,629,2206,408,1916
109,629,2206,408,1916
110,629,2206,408,1916
111,629,2206,408,1916
112,629,2206,408,1916
113,629,2206,408,1916
114,629,2206,408,1916
115,629,2206,408,1916
116,629,2206,408,1916
117,666,2206,445,1916
118,666,2206,445,1916
119,666,2206,445,1916
120,666,2206,445,1916
121,666,2206,445,1916
122,666,2206,445,1916
123,666,2206,445,1916
124,666,2206,445,1916
125,666,2206,445,1916
126,666,2206,445,1916
127,666,2206,445,1916
128,666,2206,445,1916
129,666,2206,445,1916
130,666,2206,445,1916
131,666,2206,445,1916
132,666,2206,445,1916
133,666,2206,445,1916
134,666,2206,445,1916
135,666,2206,445,1916
136,666,2206,445,1916
137,666,2206,445,1916
138,666,2206,445,1916
139,666,2206,445,1916
140,666,2206,445,1916
141,666,2206,445,1916
142,666,2206,445,1916
143,666,2206,445,1916
144,666,2206,445,1916
