1,-1,2270,68,2528
2,-1,2270,68,2528
3,-1,2270,68,2528
4,-1,2270,68,2528
5,-1,2270,68,2528
6,-1,2270,68,2527
7,-1,2270,68,2527
8,-1,2270,68,2527
9,-1,2270,68,2527
10,-1,2270,68,2527
11,-1,2270,68,2527
12,-1,2270,68,2527
13,-1,2270,68,2527
14,-1,2278,68,2527
15,-1,2280,68,2526
16,-1,2281,69,2526
17,-1,2281,69,2526
18,-1,2283,69,2526
19,-1,2285,69,2526
20,-1,2287,69,2526
21,-1,2292,69,2526
22,-1,2297,69,2526
23,-1,2303,69,2526
24,-1,2328,69,2526
25,-1,2328,69,2526
26,-1,2328,69,2526
27,-1,2328,69,2526
28,-1,2328,69,2526
29,-1,2328,69,2526
30,-1,2328,69,2526
31,-1,2328,69,2526
32,-1,2329,65,2527
33,-1,2331,61,2530
34,-1,2340,53,2540
35,-1,2348,42,2548
36,-1,2352,25,2553
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,0,0,0,0
46,0,0,0,0
47,0,0,0,0
48,0,0,0,0
49,0,0,0,0
50,0,0,0,0
51,0,0,0,0
52,0,0,0,0
53,0,0,0,0
54,0,0,0,0
55,0,0,0,0
56,0,0,0,0
57,0,0,0,0
58,0,0,0,0
59,0,0,0,0
60,0,0,0,0
61,0,0,0,0
62,0,0,0,0
63,0,0,0,0
64,0,0,0,0
65,0,0,0,0
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,0,0,0,0
76,0,0,0,0
77,0,0,0,0
78,0,0,0,0
79,0,0,0,0
80,0,0,0,0
81,0,0,0,0
82,0,0,0,0
83,0,0,0,0
84,0,0,0,0
85,0,0,0,0
86,0,0,0,0
87,0,0,0,0
88,0,0,0,0
89,0,0,0,0
90,0,0,0,0
91,0,0,0,0
92,0,0,0,0
93,0,0,0,0
94,0,0,0,0
95,0,0,0,0
96,0,0,0,0
97,0,0,0,0
98,0,0,0,0
99,0,0,0,0
100,0,0,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,0,0,0,0
106,0,0,0,0
107,0,0,0,0
108,0,0,0,0
109,0,0,0,0
110,0,0,0,0
111,0,0,0,0
112,0,0,0,0
113,0,0,0,0
114,0,0,0,0
115,0,0,0,0
116,0,0,0,0
117,0,0,0,0
118,0,0,0,0
119,0,0,0,0
120,0,0,0,0
121,0,0,0,0
122,0,0,0,0
123,0,0,0,0
124,0,0,0,0
125,-4,2108,35,2159
126,-4,2106,60,2156
127,-4,2088,83,2151
128,-4,2078,100,2146
129,-4,2068,120,2138
130,-4,2027,134,2131
131,-4,2027,147,2118
132,-4,2031,160,2109
133,-4,2025,167,2102
134,-4,2020,177,2098
135,-4,2006,179,2096
136,-4,1996,178,2092
137,-4,1992,178,2085
138,-4,1992,178,2083
139,-4,1992,179,2084
140,-4,1991,180,2085
141,5,1981,185,2087
142,14,1978,190,2089
143,21,1974,193,2090
144,30,1973,200,2093
145,40,1970,208,2096
146,50,1969,217,2100
147,63,1968,244,2099
148,77,1967,276,2102
149,90,1967,307,2103
150,106,1967,332,2104
151,122,1969,349,2105
152,140,1971,366,2110
153,153,1989,381,2114
154,165,1991,385,2122
155,176,1992,388,2128
156,189,1991,388,2133
157,201,2005,387,2140
158,211,2011,387,2147
159,221,2016,387,2154
160,231,2027,387,2160
161,240,2043,398,2171
162,251,2056,429,2179
163,262,2056,444,2187
164,277,2056,455,2195
165,285,2056,457,2203
166,299,2058,460,2210
167,309,2065,461,2217
168,316,2078,461,2230
169,326,2090,461,2236
170,330,2104,467,2244
171,336,2113,479,2251
172,340,2131,482,2261
173,345,2132,486,2258
174,348,2132,497,2270
175,351,2131,501,2286
176,352,2131,507,2299
177,361,2131,513,2313
178,357,2133,518,2324
179,355,2138,520,2334
180,357,2150,520,2339
181,361,2165,516,2341
182,364,2179,515,2341
183,367,2198,517,2341
184,373,2213,518,2344
185,377,2234,520,2352
186,380,2250,528,2358
187,386,2252,529,2364
188,392,2253,534,2365
189,396,2253,537,2367
190,402,2253,537,2374
191,411,2254,541,2376
192,418,2254,549,2383
193,422,2257,577,2388
194,424,2261,586,2390
195,417,2273,587,2397
196,418,2274,567,2407
197,419,2281,562,2417
198,419,2296,551,2419
199,421,2302,538,2418
200,444,2304,536,2423
201,444,2305,536,2423
202,446,2305,536,2426
203,445,2311,537,2432
204,413,2311,536,2435
205,411,2310,536,2438
206,412,2310,536,2440
207,413,2310,536,2443
208,413,2310,536,2445
209,413,2310,536,2446
210,413,2309,534,2448
211,430,2310,535,2450
212,432,2319,535,2452
213,430,2321,535,2452
214,430,2323,535,2452
215,430,2334,535,2456
216,435,2337,535,2458
217,435,2337,535,2458
218,435,2337,535,2459
219,437,2337,535,2459
220,439,2343,535,2459
221,439,2343,535,2459
222,439,2343,535,2459
223,439,2343,535,2459
224,439,2343,535,2459
225,439,2345,535,2459
226,440,2345,535,2459
227,440,2345,535,2460
228,440,2345,535,2461
229,440,2345,535,2461
230,440,2345,535,2461
231,440,2347,535,2461
232,440,2349,535,2461
233,436,2349,535,2461
234,434,2349,535,2461
235,434,2352,536,2461
236,431,2351,535,2461
237,431,2351,535,2461
238,430,2351,535,2461
239,429,2353,535,2461
240,427,2356,535,2461
241,425,2348,534,2459
242,421,2351,530,2458
243,418,2350,528,2458
244,414,2350,514,2458
245,411,2350,509,2458
246,408,2350,530,2452
247,404,2350,529,2452
248,400,2352,527,2453
249,394,2353,522,2454
250,390,2353,514,2454
251,389,2351,516,2454
252,386,2351,516,2456
253,383,2351,515,2456
254,379,2351,515,2455
255,377,2349,512,2456
256,375,2349,509,2457
257,373,2319,513,2457
258,371,2320,512,2458
259,369,2324,509,2462
260,368,2326,506,2463
261,367,2328,507,2463
262,367,2331,507,2466
263,365,2331,499,2466
264,363,2332,498,2466
265,362,2319,488,2465
266,360,2320,487,2468
267,356,2320,484,2469
268,353,2321,485,2471
269,350,2321,484,2471
270,347,2320,485,2473
271,344,2320,485,2475
272,340,2320,485,2474
273,336,2320,485,2482
274,333,2320,485,2481
275,329,2320,484,2481
276,325,2321,475,2480
277,322,2322,474,2480
278,318,2330,469,2477
279,315,2330,466,2478
280,311,2336,447,2478
281,307,2340,434,2478
282,303,2341,426,2479
283,301,2345,417,2479
284,297,2349,418,2478
285,294,2357,417,2478
286,290,2358,416,2488
287,286,2357,417,2491
288,277,2357,416,2496
289,275,2357,416,2499
290,271,2357,416,2501
291,267,2357,416,2504
292,261,2357,416,2505
293,255,2358,416,2505
294,246,2361,412,2505
295,203,2365,413,2505
296,195,2368,413,2506
297,195,2369,409,2510
298,194,2380,394,2510
299,194,2382,372,2508
300,193,2382,359,2508
301,195,2382,348,2521
302,195,2382,342,2533
303,195,2382,341,2541
304,195,2382,340,2546
305,176,2382,340,2546
306,172,2382,340,2547
307,169,2382,339,2547
308,174,2382,336,2547
309,175,2382,333,2547
310,174,2382,332,2547
311,173,2383,327,2547
312,170,2383,313,2547
313,167,2369,305,2547
314,165,2368,298,2547
315,161,2368,293,2547
316,156,2366,290,2547
317,156,2365,288,2547
318,150,2365,283,2547
319,145,2365,278,2547
320,141,2365,271,2547
321,137,2369,268,2547
322,132,2369,267,2547
323,87,2368,267,2547
324,86,2364,267,2547
325,82,2363,267,2547
326,78,2360,268,2547
327,72,2358,269,2547
328,71,2356,269,2547
329,74,2356,269,2547
330,73,2355,268,2547
331,71,2355,266,2547
332,66,2355,264,2547
333,61,2355,261,2547
334,57,2355,253,2547
335,52,2355,243,2545
336,49,2355,230,2544
337,44,2355,220,2543
338,41,2355,212,2541
339,37,2354,198,2540
340,33,2353,193,2537
341,31,2351,192,2533
342,28,2349,190,2528
343,23,2348,192,2522
344,20,2345,191,2519
345,17,2343,191,2518
346,14,2340,191,2518
347,9,2337,191,2518
348,5,2324,191,2518
349,0,2324,191,2517
350,-5,2324,189,2517
351,-5,2324,183,2514
352,-5,2324,179,2507
353,-5,2324,167,2504
354,-5,2324,160,2503
355,-5,2324,150,2502
356,-5,2324,148,2502
357,-5,2318,135,2502
358,-5,2305,128,2502
359,-5,2296,119,2502
360,-5,2287,120,2502
361,-5,2283,120,2502
362,-5,2279,121,2502
363,-5,2278,121,2502
364,-5,2278,121,2502
365,-5,2278,121,2502
366,-5,2278,121,2502
367,-5,2278,121,2502
368,-5,2278,121,2502
369,-5,2278,121,2502
370,-5,2278,121,2502
371,-5,2278,121,2500
372,-5,2278,121,2499
373,-5,2278,113,2499
374,-5,2278,95,2499
375,-5,2278,92,2499
376,-5,2278,90,2500
377,-5,2278,88,2500
378,-5,2278,88,2501
379,-5,2278,88,2502
380,-5,2278,88,2503
381,-5,2278,88,2503
382,-5,2278,88,2508
383,-5,2278,89,2511
384,-5,2278,89,2512
385,-5,2278,89,2513
386,-5,2278,89,2514
387,-5,2278,89,2514
388,-5,2278,89,2514
389,-5,2278,89,2514
390,-5,2278,89,2514
391,-5,2278,89,2514
392,-5,2278,89,2514
393,-5,2281,94,2514
394,-5,2287,98,2514
395,-5,2293,100,2514
396,-5,2297,103,2514
397,-5,2303,104,2514
398,-5,2305,104,2514
399,-5,2307,105,2514
400,-5,2306,105,2514
401,-5,2306,103,2521
402,-5,2306,102,2530
403,-5,2306,99,2538
404,-5,2306,96,2545
405,-5,2306,90,2553
406,-5,2306,84,2559
407,-5,2306,81,2564
408,-5,2306,81,2565
409,-5,2306,81,2565
410,-5,2306,81,2568
411,-5,2306,80,2568
412,-5,2306,80,2568
413,-5,2306,80,2568
414,-5,2306,80,2568
415,-5,2306,80,2568
416,-5,2306,80,2568
417,-5,2306,80,2568
418,-5,2306,80,2568
419,-5,2306,80,2568
420,-5,2306,80,2568
421,-5,2309,80,2568
422,-5,2311,80,2568
423,-5,2311,80,2568
424,-5,2311,80,2568
425,-5,2311,80,2568
426,-5,2312,80,2568
427,-5,2312,80,2568
428,-5,2312,80,2568
429,-5,2312,80,2568
430,-5,2312,80,2568
431,-5,2312,80,2568
432,-5,2312,80,2568
433,-5,2312,80,2568
434,-5,2312,80,2568
435,-5,2312,80,2568
436,-5,2312,80,2568
437,-5,2312,80,2568
438,-5,2312,80,2568
439,-5,2312,80,2568
440,-5,2312,80,2568
441,-5,2312,80,2568
442,-5,2312,80,2568
443,-5,2312,80,2568
444,-5,2312,80,2568
445,-5,2312,81,2568
446,-5,2312,81,2568
447,-5,2312,80,2568
448,-5,2312,80,2568
449,-5,2312,80,2568
450,-5,2312,80,2568
451,-5,2312,80,2568
452,-5,2312,80,2568
453,-5,2312,80,2568
454,-5,2312,80,2568
455,-5,2312,80,2568
456,-5,2312,80,2568
457,-5,2312,80,2568
458,-5,2312,80,2568
459,-5,2312,80,2568
460,-5,2312,80,2568
