1,131,58,258,171
2,125,68,257,177
3,120,76,257,198
4,114,86,257,221
5,111,94,255,237
6,108,110,254,249
7,105,127,252,255
8,104,140,270,257
9,104,153,267,261
10,107,166,286,294
11,107,178,288,327
12,108,189,293,345
13,108,198,300,348
14,109,206,301,349
15,108,212,302,348
16,106,215,300,348
17,101,220,288,348
18,101,222,278,342
19,100,213,277,352
20,99,198,274,393
21,97,202,274,418
22,98,223,276,431
23,98,284,273,441
24,105,308,275,454
25,135,324,276,461
26,143,340,276,479
27,148,352,279,497
28,150,363,284,509
29,156,374,290,514
30,160,388,293,520
31,167,410,294,520
32,175,432,296,533
33,178,450,296,552
34,179,456,296,569
35,176,456,296,588
36,173,458,295,618
37,172,462,294,643
38,169,476,291,657
39,166,490,293,664
40,163,517,291,665
41,159,545,301,676
42,157,579,303,715
43,154,616,297,747
44,151,616,286,772
45,149,618,282,794
46,146,627,280,809
47,143,640,277,823
48,139,655,266,835
49,136,676,243,848
50,131,702,233,860
51,128,733,224,871
52,126,768,226,882
53,123,794,228,899
54,121,795,228,913
55,116,802,228,946
56,113,811,225,981
57,112,827,225,1003
58,109,846,224,1015
59,108,867,223,1023
60,105,896,225,1026
61,105,925,226,1049
62,108,956,226,1076
63,107,975,225,1103
64,108,979,223,1123
65,108,987,222,1142
66,111,1000,219,1159
67,113,1014,219,1174
68,115,1029,223,1188
69,118,1051,225,1201
70,120,1076,224,1214
71,121,1100,225,1222
72,120,1131,224,1229
73,117,1143,226,1233
74,118,1143,225,1243
75,116,1142,225,1261
76,115,1144,227,1272
77,115,1153,224,1279
78,115,1162,226,1288
79,117,1172,231,1297
80,120,1183,234,1309
81,120,1198,240,1314
82,120,1209,252,1322
83,119,1226,260,1329
84,118,1230,261,1334
85,119,1233,261,1339
86,123,1236,261,1342
87,123,1239,262,1346
88,127,1241,260,1348
89,127,1243,261,1351
90,127,1230,261,1350
91,127,1225,261,1350
92,129,1217,261,1351
93,129,1205,261,1351
94,129,1198,261,1351
95,128,1195,269,1351
96,127,1198,272,1350
97,126,1205,272,1350
98,125,1210,273,1350
99,122,1216,272,1351
100,119,1225,273,1349
101,114,1231,273,1346
102,107,1230,273,1344
103,101,1227,273,1341
104,93,1224,271,1338
105,86,1215,263,1332
106,78,1193,249,1330
107,70,1172,225,1328
108,65,1158,213,1321
109,65,1140,209,1315
110,65,1124,204,1309
111,69,1114,193,1304
112,74,1111,181,1307
113,75,1110,181,1309
114,75,1110,181,1309
115,78,1110,179,1310
116,78,1110,175,1317
117,76,1112,175,1331
118,74,1117,172,1341
119,72,1142,168,1350
120,70,1162,178,1368
121,72,1188,186,1386
122,63,1214,193,1403
123,59,1241,202,1414
124,57,1263,221,1423
125,57,1286,238,1430
126,57,1305,254,1433
127,61,1314,263,1440
128,64,1327,271,1500
129,70,1334,276,1504
130,76,1346,275,1503
131,66,1349,276,1503
132,68,1349,276,1503
133,75,1349,276,1504
134,83,1349,275,1505
135,83,1349,275,1505
136,83,1349,275,1505
137,83,1349,275,1505
138,83,1349,276,1505
139,83,1349,276,1505
140,83,1349,276,1505
141,83,1349,277,1505
142,83,1349,278,1505
143,74,1352,279,1505
144,71,1355,279,1505
145,67,1357,280,1511
146,62,1360,280,1515
147,60,1364,281,1516
148,56,1369,281,1517
149,54,1376,279,1516
150,50,1379,277,1515
151,50,1380,268,1516
152,48,1388,257,1517
153,46,1388,242,1517
154,45,1389,230,1516
155,44,1389,220,1517
156,44,1389,207,1529
157,43,1388,196,1540
158,43,1388,182,1544
159,43,1388,168,1554
160,43,1388,163,1567
161,43,1388,164,1572
162,43,1388,163,1570
163,43,1388,163,1570
164,43,1384,164,1570
165,43,1380,164,1566
166,42,1379,164,1566
167,40,1379,167,1567
168,39,1379,170,1566
169,41,1381,174,1566
170,41,1385,179,1566
171,41,1388,187,1567
172,46,1392,195,1567
173,46,1395,199,1567
174,46,1397,199,1567
175,50,1397,200,1567
176,57,1397,200,1566
177,61,1396,200,1566
178,65,1396,200,1565
179,68,1396,200,1561
180,71,1396,200,1555
181,73,1396,200,1549
182,76,1396,200,1545
183,78,1395,201,1529
184,79,1391,201,1529
185,79,1391,201,1525
186,83,1369,201,1524
187,84,1364,209,1524
188,86,1364,226,1524
189,83,1363,235,1525
190,84,1358,234,1525
191,80,1358,234,1524
192,80,1358,234,1522
193,80,1358,234,1518
194,73,1358,234,1517
195,70,1358,234,1516
196,70,1358,234,1516
197,70,1358,234,1520
198,70,1358,234,1522
199,70,1358,234,1525
200,70,1358,234,1525
201,70,1358,234,1525
202,70,1358,234,1525
203,70,1358,234,1525
204,70,1359,234,1525
205,70,1360,234,1525
206,70,1360,234,1525
207,70,1360,234,1525
208,70,1361,233,1525
209,70,1361,233,1525
210,54,1361,233,1525
211,49,1361,233,1525
212,46,1361,233,1525
213,46,1361,233,1525
214,46,1361,233,1525
215,45,1361,233,1525
216,44,1361,233,1525
217,43,1361,233,1525
218,42,1361,233,1525
219,41,1361,233,1525
220,40,1361,233,1525
221,39,1361,233,1525
222,38,1361,233,1525
223,38,1361,233,1525
224,38,1361,233,1525
225,38,1361,233,1525
226,38,1361,233,1525
227,38,1361,233,1525
228,38,1361,233,1525
229,38,1361,233,1525
230,38,1361,231,1525
231,38,1361,231,1525
232,38,1361,231,1525
233,38,1359,231,1525
234,38,1353,229,1525
235,38,1351,229,1525
236,38,1348,229,1525
237,38,1346,229,1525
238,38,1345,229,1525
239,38,1341,228,1525
240,40,1341,228,1525
241,42,1339,228,1525
242,43,1338,228,1525
243,45,1338,226,1524
244,47,1338,226,1524
245,47,1338,226,1524
246,52,1338,226,1524
247,64,1338,226,1524
248,67,1338,225,1524
249,68,1338,225,1517
250,85,1338,225,1506
251,87,1338,226,1498
252,88,1337,232,1490
253,89,1337,242,1482
254,93,1337,253,1465
255,95,1336,253,1463
256,99,1319,259,1463
257,102,1308,263,1463
258,105,1296,268,1463
259,110,1289,271,1463
260,114,1283,275,1463
261,119,1280,277,1463
262,124,1274,280,1462
263,131,1272,282,1461
264,136,1270,283,1456
265,142,1270,282,1407
266,147,1268,283,1402
267,152,1269,282,1398
268,155,1269,282,1392
269,160,1269,282,1387
270,162,1266,283,1381
271,163,1254,282,1378
272,164,1231,282,1372
273,167,1212,286,1367
274,167,1194,287,1356
275,171,1183,290,1350
276,174,1175,293,1346
277,177,1174,297,1331
278,182,1167,303,1324
279,186,1163,305,1316
280,188,1160,305,1308
281,190,1160,305,1302
282,191,1160,305,1296
283,191,1160,306,1293
284,194,1160,306,1282
285,194,1160,306,1276
286,194,1160,306,1271
287,195,1155,308,1266
288,196,1140,313,1258
289,197,1119,318,1251
290,198,1097,316,1244
291,198,1081,316,1234
292,200,1070,319,1226
293,202,1065,323,1221
294,205,1065,324,1214
295,205,1057,326,1203
296,207,1056,330,1196
297,208,1055,330,1187
298,209,1055,329,1180
299,210,1054,329,1172
300,211,1054,328,1164
301,212,1053,328,1158
302,212,1042,328,1150
303,212,1016,328,1142
304,212,990,326,1138
305,214,970,326,1127
306,214,951,326,1120
307,214,943,325,1109
308,216,937,325,1107
309,216,933,326,1096
310,215,929,326,1089
311,215,928,325,1085
312,213,929,327,1079
313,212,929,324,1075
314,211,928,320,1062
315,210,928,320,1052
316,209,926,328,1042
317,209,916,334,1036
318,209,906,335,1013
319,209,880,333,1008
320,209,857,328,1008
321,207,840,320,1008
322,208,830,318,984
323,208,827,318,978
324,208,822,317,977
325,208,819,316,977
326,207,819,316,967
327,205,818,315,954
328,202,818,315,936
329,201,819,315,918
330,198,815,315,899
331,197,803,315,876
332,196,792,315,871
333,196,760,315,870
334,194,743,314,870
335,193,727,314,870
336,191,710,314,870
337,190,703,314,869
338,188,695,315,866
339,185,686,314,861
340,182,681,312,849
341,180,673,308,833
342,179,668,306,815
343,177,664,304,798
344,174,659,301,776
345,172,654,297,752
346,170,650,294,750
347,169,644,290,747
348,168,624,283,747
349,167,606,282,748
350,166,592,282,748
351,165,589,282,748
352,164,584,282,748
353,163,582,281,745
354,161,581,279,740
355,157,569,276,727
356,156,551,273,713
357,154,532,271,696
358,152,511,271,672
359,151,510,271,650
360,149,507,271,631
361,151,504,271,631
362,150,500,271,631
363,147,488,271,631
364,146,475,271,631
365,143,466,270,630
366,142,433,270,630
367,138,411,270,630
368,137,404,268,625
369,132,398,267,615
370,127,404,260,598
371,125,397,256,581
372,123,387,252,563
373,121,378,250,541
374,119,368,245,515
375,118,359,240,510
376,112,350,232,509
377,110,343,228,507
378,104,334,229,504
379,97,330,248,498
380,90,325,249,488
381,87,318,260,474
