1,691,2758,554,2609
2,691,2758,554,2609
3,691,2758,554,2609
4,691,2758,554,2609
5,691,2758,554,2609
6,691,2758,554,2609
7,691,2758,554,2609
8,691,2758,554,2609
9,691,2758,554,2609
10,691,2758,554,2609
11,691,2758,554,2609
12,691,2758,554,2609
13,691,2758,554,2609
14,671,2758,534,2609
15,671,2758,534,2609
16,663,2758,526,2609
17,663,2758,526,2609
18,663,2758,526,2609
19,663,2758,526,2609
20,662,2761,525,2612
21,662,2761,525,2612
22,685,2784,524,2617
23,685,2784,524,2617
24,690,2784,529,2617
25,690,2799,529,2632
26,690,2800,529,2633
27,690,2800,529,2633
28,690,2814,529,2647
29,690,2814,529,2647
30,709,2820,548,2653
31,709,2820,548,2653
32,710,2821,549,2654
33,710,2821,549,2654
34,710,2821,549,2654
35,710,2821,549,2654
36,709,2838,548,2671
37,709,2858,548,2691
38,709,2858,548,2691
39,696,2865,535,2698
40,696,2865,535,2698
41,696,2882,535,2715
42,696,2882,535,2715
43,691,2904,530,2737
44,691,2904,530,2737
45,687,2924,526,2757
46,687,2924,526,2757
47,687,2939,526,2772
48,687,2939,526,2772
49,687,2955,526,2788
50,687,2955,526,2788
51,687,2964,526,2797
52,687,2964,526,2797
53,687,2964,526,2797
54,687,2964,526,2797
55,687,2964,526,2797
56,687,2964,526,2797
57,687,2964,526,2797
58,698,2974,537,2824
59,698,2993,537,2843
60,697,2993,536,2843
61,697,2993,536,2843
62,707,3015,546,2865
63,707,3015,546,2865
64,707,3029,546,2879
65,707,3029,546,2879
66,727,3029,566,2879
67,727,3029,566,2879
68,727,3029,566,2879
69,731,3056,570,2906
70,731,3056,570,2906
71,745,3073,584,2923
72,745,3072,584,2922
73,745,3072,584,2922
74,760,3065,599,2906
75,772,3064,611,2905
76,780,3056,619,2897
77,780,3056,619,2897
78,796,3044,635,2882
79,796,3044,635,2882
80,809,3020,648,2858
81,809,3005,648,2843
82,828,2992,667,2830
83,828,2983,667,2821
84,828,2967,667,2805
